bpmag-Gmag,bpmag-rpmag,bpmag-Jmag,bpmag-Hmag,bpmag-Kmag,bpmag-W1mag,bpmag-W2mag,Gmag-rpmag,Gmag-Jmag,Gmag-Hmag,Gmag-Kmag,Gmag-W1mag,Gmag-W2mag,rpmag-Jmag,rpmag-Hmag,rpmag-Kmag,rpmag-W1mag,rpmag-W2mag,Jmag-Hmag,Jmag-Kmag,Jmag-W1mag,Jmag-W2mag,Hmag-Kmag,Hmag-W1mag,Hmag-W2mag,Kmag-W1mag,Kmag-W2mag,W1mag-W2mag,class
-0.0692,-0.2233,-0.3098,-0.2068,-0.0958,0.0862,0.3602,-0.1541,-0.2406,-0.1376,-0.0266,0.1554,0.4294,-0.0865,0.0165,0.1275,0.3095,0.5835,0.1030,0.2140,0.3960,0.6700,0.1110,0.2930,0.5670,0.1820,0.4560,0.2740,B
0.7448,1.6612,3.2341,3.6251,4.0161,4.5451,5.5651,0.9164,2.4893,2.8803,3.2713,3.8003,4.8203,1.5729,1.9639,2.3549,2.8839,3.9039,0.3910,0.7820,1.3110,2.3310,0.3910,0.9200,1.9400,0.5290,1.5490,1.0200,B
0.2986,0.7538,0.5306,0.5846,0.7356,2.0546,2.3056,0.4552,0.2319,0.2859,0.4369,1.7559,2.0069,-0.2233,-0.1693,-0.0183,1.3007,1.5517,0.0540,0.2050,1.5240,1.7750,0.1510,1.4700,1.7210,1.3190,1.5700,0.2510,B
0.0718,0.2028,0.3546,0.3606,0.3986,0.4486,0.4606,0.1310,0.2828,0.2888,0.3268,0.3768,0.3888,0.1518,0.1578,0.1958,0.2458,0.2578,0.0060,0.0440,0.0940,0.1060,0.0380,0.0880,0.1000,0.0500,0.0620,0.0120,B
0.3507,0.8729,1.4821,1.7321,2.0771,2.5111,2.8621,0.5223,1.1314,1.3814,1.7264,2.1604,2.5114,0.6092,0.8592,1.2042,1.6382,1.9892,0.2500,0.5950,1.0290,1.3800,0.3450,0.7790,1.1300,0.4340,0.7850,0.3510,B
0.3582,0.9082,1.6090,1.7950,1.9100,2.0720,2.1710,0.5500,1.2508,1.4368,1.5518,1.7138,1.8128,0.7008,0.8868,1.0018,1.1638,1.2628,0.1860,0.3010,0.4630,0.5620,0.1150,0.2770,0.3760,0.1620,0.2610,0.0990,B
0.0161,0.0440,0.0860,0.1030,0.0840,0.4450,0.6040,0.0279,0.0699,0.0869,0.0679,0.4289,0.5879,0.0419,0.0589,0.0399,0.4009,0.5599,0.0170,-0.0020,0.3590,0.5180,-0.0190,0.3420,0.5010,0.3610,0.5200,0.1590,B
0.2632,0.6627,1.1013,1.1653,1.3593,1.7763,2.1353,0.3995,0.8381,0.9021,1.0961,1.5131,1.8721,0.4386,0.5026,0.6966,1.1136,1.4726,0.0640,0.2580,0.6750,1.0340,0.1940,0.6110,0.9700,0.4170,0.7760,0.3590,B
0.4897,1.1656,1.9674,2.2104,2.3744,2.5774,2.7654,0.6759,1.4777,1.7207,1.8847,2.0877,2.2757,0.8018,1.0448,1.2088,1.4118,1.5998,0.2430,0.4070,0.6100,0.7980,0.1640,0.3670,0.5550,0.2030,0.3910,0.1880,B
0.0457,0.1383,0.1743,0.2713,0.4443,0.7093,0.9673,0.0926,0.1286,0.2256,0.3986,0.6636,0.9216,0.0360,0.1330,0.3060,0.5710,0.8290,0.0970,0.2700,0.5350,0.7930,0.1730,0.4380,0.6960,0.2650,0.5230,0.2580,B
0.1695,0.4468,0.7816,0.8256,0.9576,1.1036,1.1926,0.2773,0.6121,0.6561,0.7881,0.9341,1.0231,0.3347,0.3787,0.5107,0.6567,0.7457,0.0440,0.1760,0.3220,0.4110,0.1320,0.2780,0.3670,0.1460,0.2350,0.0890,B
0.1968,0.5000,0.9962,1.1702,1.3602,2.0842,1.9422,0.3032,0.7994,0.9734,1.1634,1.8874,1.7454,0.4962,0.6702,0.8602,1.5842,1.4422,0.1740,0.3640,1.0880,0.9460,0.1900,0.9140,0.7720,0.7240,0.5820,-0.1420,B
0.0397,0.1174,0.1805,0.0945,0.1125,0.1115,0.0895,0.0777,0.1408,0.0548,0.0728,0.0718,0.0498,0.0631,-0.0229,-0.0049,-0.0059,-0.0279,-0.0860,-0.0680,-0.0690,-0.0910,0.0180,0.0170,-0.0050,-0.0010,-0.0230,-0.0220,B
0.2194,0.5751,1.3715,1.8795,2.0805,2.1685,2.1205,0.3558,1.1521,1.6601,1.8611,1.9491,1.9011,0.7963,1.3043,1.5053,1.5933,1.5453,0.5080,0.7090,0.7970,0.7490,0.2010,0.2890,0.2410,0.0880,0.0400,-0.0480,B
-0.0281,-0.0765,-0.1975,-0.2335,-0.2755,-0.2255,-0.2175,-0.0484,-0.1694,-0.2054,-0.2474,-0.1974,-0.1894,-0.1210,-0.1570,-0.1990,-0.1490,-0.1410,-0.0360,-0.0780,-0.0280,-0.0200,-0.0420,0.0080,0.0160,0.0500,0.0580,0.0080,B
0.0335,0.0916,0.1758,0.0888,0.1288,0.1218,0.0828,0.0581,0.1423,0.0553,0.0953,0.0883,0.0493,0.0842,-0.0028,0.0372,0.0302,-0.0088,-0.0870,-0.0470,-0.0540,-0.0930,0.0400,0.0330,-0.0060,-0.0070,-0.0460,-0.0390,B
0.3981,0.9910,2.0405,2.3215,2.6185,2.5475,2.7905,0.5929,1.6424,1.9234,2.2204,2.1494,2.3924,1.0495,1.3305,1.6275,1.5565,1.7995,0.2810,0.5780,0.5070,0.7500,0.2970,0.2260,0.4690,-0.0710,0.1720,0.2430,B
0.0106,-0.0025,0.0311,-0.0009,-0.0129,-0.0129,0.0321,-0.0131,0.0204,-0.0116,-0.0236,-0.0236,0.0214,0.0336,0.0016,-0.0104,-0.0104,0.0346,-0.0320,-0.0440,-0.0440,0.0010,-0.0120,-0.0120,0.0330,0.0000,0.0450,0.0450,B
0.0337,0.0806,0.1614,0.1404,0.1524,0.2494,0.2874,0.0470,0.1278,0.1068,0.1188,0.2158,0.2538,0.0808,0.0598,0.0718,0.1688,0.2068,-0.0210,-0.0090,0.0880,0.1260,0.0120,0.1090,0.1470,0.0970,0.1350,0.0380,B
0.0246,0.0386,0.0709,0.0639,0.0869,0.5619,0.8879,0.0140,0.0463,0.0393,0.0623,0.5373,0.8633,0.0323,0.0253,0.0483,0.5233,0.8493,-0.0070,0.0160,0.4910,0.8170,0.0230,0.4980,0.8240,0.4750,0.8010,0.3260,B
0.3661,0.9254,2.3723,2.6923,2.9423,3.5643,3.8513,0.5593,2.0062,2.3262,2.5762,3.1982,3.4852,1.4469,1.7669,2.0169,2.6389,2.9259,0.3200,0.5700,1.1920,1.4790,0.2500,0.8720,1.1590,0.6220,0.9090,0.2870,B
0.2419,0.6459,0.4538,0.6318,0.9158,2.0518,2.3148,0.4039,0.2119,0.3899,0.6739,1.8099,2.0729,-0.1921,-0.0141,0.2699,1.4059,1.6689,0.1780,0.4620,1.5980,1.8610,0.2840,1.4200,1.6830,1.1360,1.3990,0.2630,B
0.2359,0.6603,1.3090,1.6690,1.9760,2.7880,3.0160,0.4244,1.0731,1.4331,1.7401,2.5521,2.7801,0.6487,1.0087,1.3157,2.1277,2.3557,0.3600,0.6670,1.4790,1.7070,0.3070,1.1190,1.3470,0.8120,1.0400,0.2280,B
0.0204,0.0339,0.0408,-0.0022,-0.0102,-0.0032,-0.0662,0.0135,0.0203,-0.0227,-0.0307,-0.0237,-0.0867,0.0069,-0.0361,-0.0441,-0.0371,-0.1001,-0.0430,-0.0510,-0.0440,-0.1070,-0.0080,-0.0010,-0.0640,0.0070,-0.0560,-0.0630,B
0.4328,1.0576,1.8389,2.0389,2.2649,2.3609,2.5899,0.6248,1.4061,1.6061,1.8321,1.9281,2.1571,0.7813,0.9813,1.2073,1.3033,1.5323,0.2000,0.4260,0.5220,0.7510,0.2260,0.3220,0.5510,0.0960,0.3250,0.2290,B
-0.0041,-0.0135,-0.0978,-0.1268,-0.1218,-0.1478,-0.2068,-0.0094,-0.0938,-0.1228,-0.1178,-0.1438,-0.2028,-0.0844,-0.1134,-0.1083,-0.1343,-0.1934,-0.0290,-0.0240,-0.0500,-0.1090,0.0050,-0.0210,-0.0800,-0.0260,-0.0850,-0.0590,B
0.5995,1.3569,2.2184,2.5304,2.6924,2.9314,3.1174,0.7574,1.6189,1.9309,2.0929,2.3319,2.5179,0.8614,1.1734,1.3354,1.5744,1.7604,0.3120,0.4740,0.7130,0.8990,0.1620,0.4010,0.5870,0.2390,0.4250,0.1860,B
0.1054,0.3020,0.5421,0.6111,0.6621,0.8921,1.0691,0.1966,0.4367,0.5057,0.5567,0.7867,0.9637,0.2401,0.3091,0.3601,0.5901,0.7671,0.0690,0.1200,0.3500,0.5270,0.0510,0.2810,0.4580,0.2300,0.4070,0.1770,B
-0.0641,-0.2507,-0.5439,-0.6069,-0.6209,-0.3699,-0.1039,-0.1866,-0.4799,-0.5429,-0.5569,-0.3059,-0.0399,-0.2933,-0.3563,-0.3703,-0.1193,0.1467,-0.0630,-0.0770,0.1740,0.4400,-0.0140,0.2370,0.5030,0.2510,0.5170,0.2660,B
0.2665,0.7122,1.2408,1.3518,1.4638,1.6968,1.7288,0.4457,0.9743,1.0853,1.1973,1.4303,1.4623,0.5286,0.6396,0.7516,0.9846,1.0166,0.1110,0.2230,0.4560,0.4880,0.1120,0.3450,0.3770,0.2330,0.2650,0.0320,B
0.0306,0.0792,0.1249,0.1169,0.1169,0.1689,0.2259,0.0486,0.0943,0.0863,0.0863,0.1383,0.1953,0.0457,0.0377,0.0377,0.0897,0.1467,-0.0080,-0.0080,0.0440,0.1010,0.0000,0.0520,0.1090,0.0520,0.1090,0.0570,B
0.5488,1.2718,2.3089,2.6169,2.8329,2.9599,3.1959,0.7229,1.7600,2.0680,2.2840,2.4110,2.6470,1.0371,1.3451,1.5611,1.6881,1.9241,0.3080,0.5240,0.6510,0.8870,0.2160,0.3430,0.5790,0.1270,0.3630,0.2360,B
0.1124,0.3491,0.3974,0.4544,0.4734,0.7664,0.7404,0.2367,0.2850,0.3420,0.3610,0.6540,0.6280,0.0483,0.1053,0.1243,0.4173,0.3913,0.0570,0.0760,0.3690,0.3430,0.0190,0.3120,0.2860,0.2930,0.2670,-0.0260,B
-0.0171,-0.0501,-0.0573,-0.1103,-0.0953,-0.0353,-0.0703,-0.0330,-0.0402,-0.0932,-0.0782,-0.0182,-0.0532,-0.0072,-0.0602,-0.0452,0.0148,-0.0202,-0.0530,-0.0380,0.0220,-0.0130,0.0150,0.0750,0.0400,0.0600,0.0250,-0.0350,B
0.1256,0.4026,0.6132,0.7232,0.6932,0.5912,0.6182,0.2770,0.4877,0.5977,0.5677,0.4657,0.4927,0.2106,0.3206,0.2906,0.1886,0.2156,0.1100,0.0800,-0.0220,0.0050,-0.0300,-0.1320,-0.1050,-0.1020,-0.0750,0.0270,B
0.8010,1.7073,2.9830,3.3700,3.7270,4.3990,4.4590,0.9063,2.1820,2.5690,2.9260,3.5980,3.6580,1.2758,1.6628,2.0198,2.6918,2.7518,0.3870,0.7440,1.4160,1.4760,0.3570,1.0290,1.0890,0.6720,0.7320,0.0600,B
0.5207,1.2303,2.1098,2.4448,2.6828,3.0488,3.3348,0.7096,1.5891,1.9241,2.1621,2.5281,2.8141,0.8795,1.2145,1.4525,1.8185,2.1045,0.3350,0.5730,0.9390,1.2250,0.2380,0.6040,0.8900,0.3660,0.6520,0.2860,B
0.4001,1.0014,1.7961,2.0671,2.1941,2.1801,2.2861,0.6014,1.3961,1.6671,1.7941,1.7801,1.8861,0.7947,1.0657,1.1927,1.1787,1.2847,0.2710,0.3980,0.3840,0.4900,0.1270,0.1130,0.2190,-0.0140,0.0920,0.1060,B
0.0561,-0.0884,-0.3807,-0.3887,-0.2247,-0.1137,0.2703,-0.1445,-0.4368,-0.4448,-0.2808,-0.1698,0.2142,-0.2922,-0.3002,-0.1362,-0.0252,0.3588,-0.0080,0.1560,0.2670,0.6510,0.1640,0.2750,0.6590,0.1110,0.4950,0.3840,B
0.0198,0.0439,0.0750,0.0740,0.1570,0.1790,0.2210,0.0242,0.0552,0.0542,0.1372,0.1592,0.2012,0.0311,0.0301,0.1131,0.1351,0.1771,-0.0010,0.0820,0.1040,0.1460,0.0830,0.1050,0.1470,0.0220,0.0640,0.0420,B
0.3488,0.9017,1.7407,2.0137,2.2357,2.4217,2.6907,0.5529,1.3919,1.6649,1.8869,2.0729,2.3419,0.8390,1.1120,1.3340,1.5200,1.7890,0.2730,0.4950,0.6810,0.9500,0.2220,0.4080,0.6770,0.1860,0.4550,0.2690,B
0.1872,0.5041,0.8582,1.0642,1.3622,1.7372,2.0222,0.3169,0.6710,0.8770,1.1750,1.5500,1.8350,0.3541,0.5601,0.8581,1.2331,1.5181,0.2060,0.5040,0.8790,1.1640,0.2980,0.6730,0.9580,0.3750,0.6600,0.2850,B
0.6912,1.5311,2.6294,2.9074,3.1634,3.3414,3.3694,0.8399,1.9382,2.2162,2.4722,2.6502,2.6782,1.0983,1.3763,1.6323,1.8103,1.8383,0.2780,0.5340,0.7120,0.7400,0.2560,0.4340,0.4620,0.1780,0.2060,0.0280,B
0.5275,1.2232,2.1244,2.3644,2.5474,2.5814,2.6974,0.6957,1.5969,1.8369,2.0199,2.0539,2.1699,0.9012,1.1412,1.3242,1.3582,1.4742,0.2400,0.4230,0.4570,0.5730,0.1830,0.2170,0.3330,0.0340,0.1500,0.1160,B
-0.0073,-0.0520,-0.0476,-0.1066,-0.0926,-0.1526,-0.0966,-0.0447,-0.0403,-0.0993,-0.0853,-0.1453,-0.0893,0.0044,-0.0546,-0.0406,-0.1006,-0.0446,-0.0590,-0.0450,-0.1050,-0.0490,0.0140,-0.0460,0.0100,-0.0600,-0.0040,0.0560,B
0.1635,0.4872,0.6920,0.7290,0.7570,1.0190,1.1560,0.3237,0.5285,0.5655,0.5935,0.8555,0.9925,0.2048,0.2418,0.2698,0.5318,0.6688,0.0370,0.0650,0.3270,0.4640,0.0280,0.2900,0.4270,0.2620,0.3990,0.1370,B
-0.0139,-0.0218,-0.0496,-0.0656,0.1344,0.2024,0.3944,-0.0079,-0.0357,-0.0517,0.1483,0.2163,0.4083,-0.0278,-0.0438,0.1562,0.2242,0.4162,-0.0160,0.1840,0.2520,0.4440,0.2000,0.2680,0.4600,0.0680,0.2600,0.1920,B
-0.0220,-0.0265,0.2206,0.3166,0.5096,0.6466,0.9956,-0.0046,0.2425,0.3385,0.5315,0.6685,1.0175,0.2471,0.3431,0.5361,0.6731,1.0221,0.0960,0.2890,0.4260,0.7750,0.1930,0.3300,0.6790,0.1370,0.4860,0.3490,B
0.0847,0.2341,0.3810,0.4220,0.5120,0.6650,0.7820,0.1494,0.2964,0.3374,0.4274,0.5804,0.6974,0.1469,0.1879,0.2779,0.4309,0.5479,0.0410,0.1310,0.2840,0.4010,0.0900,0.2430,0.3600,0.1530,0.2700,0.1170,B
0.1592,0.4741,0.7510,0.8290,1.0530,1.6330,1.8940,0.3150,0.5918,0.6698,0.8938,1.4738,1.7348,0.2769,0.3549,0.5789,1.1589,1.4199,0.0780,0.3020,0.8820,1.1430,0.2240,0.8040,1.0650,0.5800,0.8410,0.2610,B
0.1583,0.4160,0.7166,0.7476,0.8756,1.1716,1.3816,0.2577,0.5583,0.5893,0.7173,1.0133,1.2233,0.3006,0.3316,0.4596,0.7556,0.9656,0.0310,0.1590,0.4550,0.6650,0.1280,0.4240,0.6340,0.2960,0.5060,0.2100,B
0.0454,0.1861,0.5662,0.7052,0.8952,1.0672,1.3562,0.1408,0.5208,0.6598,0.8498,1.0218,1.3108,0.3800,0.5190,0.7090,0.8810,1.1700,0.1390,0.3290,0.5010,0.7900,0.1900,0.3620,0.6510,0.1720,0.4610,0.2890,B
0.0909,0.2486,0.3088,0.3298,0.3028,0.7448,0.9178,0.1577,0.2179,0.2389,0.2119,0.6539,0.8269,0.0602,0.0812,0.0542,0.4962,0.6692,0.0210,-0.0060,0.4360,0.6090,-0.0270,0.4150,0.5880,0.4420,0.6150,0.1730,B
0.2054,0.5174,0.8656,0.9156,1.0336,1.0806,1.3046,0.3120,0.6601,0.7101,0.8281,0.8751,1.0991,0.3482,0.3982,0.5162,0.5632,0.7872,0.0500,0.1680,0.2150,0.4390,0.1180,0.1650,0.3890,0.0470,0.2710,0.2240,B
0.0043,0.0166,0.2473,0.3443,0.6073,1.1463,1.4073,0.0123,0.2430,0.3400,0.6030,1.1420,1.4030,0.2307,0.3277,0.5907,1.1297,1.3907,0.0970,0.3600,0.8990,1.1600,0.2630,0.8020,1.0630,0.5390,0.8000,0.2610,B
0.0507,0.1272,0.2112,0.2302,0.3002,0.3592,0.4492,0.0766,0.1606,0.1796,0.2496,0.3086,0.3986,0.0840,0.1030,0.1730,0.2320,0.3220,0.0190,0.0890,0.1480,0.2380,0.0700,0.1290,0.2190,0.0590,0.1490,0.0900,B
0.0010,0.0152,-0.0173,0.0337,0.2097,0.4937,0.9637,0.0143,-0.0182,0.0328,0.2088,0.4928,0.9628,-0.0325,0.0185,0.1945,0.4785,0.9485,0.0510,0.2270,0.5110,0.9810,0.1760,0.4600,0.9300,0.2840,0.7540,0.4700,B
0.0967,0.2431,0.4512,0.4332,0.4572,0.5702,0.6632,0.1464,0.3546,0.3366,0.3606,0.4736,0.5666,0.2082,0.1902,0.2142,0.3272,0.4202,-0.0180,0.0060,0.1190,0.2120,0.0240,0.1370,0.2300,0.1130,0.2060,0.0930,B
-0.0038,-0.0492,-0.0587,-0.1057,-0.0977,0.0823,0.3223,-0.0454,-0.0549,-0.1019,-0.0939,0.0861,0.3261,-0.0095,-0.0565,-0.0485,0.1315,0.3715,-0.0470,-0.0390,0.1410,0.3810,0.0080,0.1880,0.4280,0.1800,0.4200,0.2400,B
0.9483,1.9125,3.1699,3.7229,4.0869,4.7759,5.0879,0.9642,2.2216,2.7746,3.1386,3.8276,4.1396,1.2574,1.8104,2.1744,2.8634,3.1754,0.5530,0.9170,1.6060,1.9180,0.3640,1.0530,1.3650,0.6890,1.0010,0.3120,B
0.0036,0.0095,0.0991,0.1011,0.1891,0.3891,0.5171,0.0060,0.0955,0.0975,0.1855,0.3855,0.5135,0.0895,0.0915,0.1795,0.3795,0.5075,0.0020,0.0900,0.2900,0.4180,0.0880,0.2880,0.4160,0.2000,0.3280,0.1280,B
0.3315,0.9223,2.1290,2.7530,3.0500,3.0400,3.1490,0.5909,1.7975,2.4215,2.7185,2.7085,2.8175,1.2066,1.8306,2.1276,2.1176,2.2266,0.6240,0.9210,0.9110,1.0200,0.2970,0.2870,0.3960,-0.0100,0.0990,0.1090,B
-0.0246,-0.0977,-0.1724,-0.2084,-0.2074,-0.1144,-0.1644,-0.0731,-0.1478,-0.1838,-0.1828,-0.0898,-0.1398,-0.0747,-0.1107,-0.1097,-0.0167,-0.0667,-0.0360,-0.0350,0.0580,0.0080,0.0010,0.0940,0.0440,0.0930,0.0430,-0.0500,B
0.3490,0.8901,1.5155,1.6425,1.7735,1.9425,2.0395,0.5411,1.1665,1.2935,1.4245,1.5935,1.6905,0.6254,0.7524,0.8834,1.0524,1.1494,0.1270,0.2580,0.4270,0.5240,0.1310,0.3000,0.3970,0.1690,0.2660,0.0970,B
0.3617,0.9386,1.7717,1.9977,2.1957,2.1367,2.2807,0.5769,1.4100,1.6360,1.8340,1.7750,1.9190,0.8331,1.0591,1.2571,1.1981,1.3421,0.2260,0.4240,0.3650,0.5090,0.1980,0.1390,0.2830,-0.0590,0.0850,0.1440,B
0.2231,0.6346,1.2865,1.4775,1.7345,1.8175,2.0325,0.4115,1.0634,1.2544,1.5114,1.5944,1.8094,0.6519,0.8429,1.0999,1.1829,1.3979,0.1910,0.4480,0.5310,0.7460,0.2570,0.3400,0.5550,0.0830,0.2980,0.2150,B
0.4275,1.0542,1.9378,2.1638,2.3448,2.5098,2.6898,0.6268,1.5103,1.7363,1.9173,2.0823,2.2623,0.8836,1.1096,1.2906,1.4556,1.6356,0.2260,0.4070,0.5720,0.7520,0.1810,0.3460,0.5260,0.1650,0.3450,0.1800,B
-0.0067,0.0293,-0.1331,-0.1651,-0.0811,0.9129,1.3379,0.0360,-0.1263,-0.1583,-0.0743,0.9197,1.3447,-0.1624,-0.1944,-0.1104,0.8836,1.3086,-0.0320,0.0520,1.0460,1.4710,0.0840,1.0780,1.5030,0.9940,1.4190,0.4250,B
0.5695,1.3039,2.2248,2.5318,2.6888,2.6928,2.7578,0.7343,1.6553,1.9623,2.1193,2.1233,2.1883,0.9210,1.2280,1.3850,1.3890,1.4540,0.3070,0.4640,0.4680,0.5330,0.1570,0.1610,0.2260,0.0040,0.0690,0.0650,B
0.1292,0.3273,0.6069,0.6599,0.6989,0.7199,0.8579,0.1981,0.4777,0.5307,0.5697,0.5907,0.7287,0.2796,0.3326,0.3716,0.3926,0.5306,0.0530,0.0920,0.1130,0.2510,0.0390,0.0600,0.1980,0.0210,0.1590,0.1380,B
-0.0402,-0.2195,-0.5666,-0.2296,-0.1256,-0.2756,-0.0236,-0.1793,-0.5264,-0.1894,-0.0854,-0.2354,0.0166,-0.3471,-0.0101,0.0939,-0.0561,0.1959,0.3370,0.4410,0.2910,0.5430,0.1040,-0.0460,0.2060,-0.1500,0.1020,0.2520,B
-0.0849,0.1787,0.1402,0.5222,0.4712,1.6932,1.5752,0.2635,0.2250,0.6070,0.5560,1.7780,1.6600,-0.0385,0.3435,0.2925,1.5145,1.3965,0.3820,0.3310,1.5530,1.4350,-0.0510,1.1710,1.0530,1.2220,1.1040,-0.1180,B
0.0271,0.0606,0.0903,0.0603,0.0443,0.2533,0.1083,0.0335,0.0632,0.0332,0.0172,0.2262,0.0812,0.0297,-0.0003,-0.0163,0.1927,0.0477,-0.0300,-0.0460,0.1630,0.0180,-0.0160,0.1930,0.0480,0.2090,0.0640,-0.1450,B
-0.0423,-0.1538,-0.3751,-0.4561,-0.3611,0.0349,0.3809,-0.1115,-0.3328,-0.4138,-0.3188,0.0772,0.4232,-0.2213,-0.3023,-0.2073,0.1887,0.5347,-0.0810,0.0140,0.4100,0.7560,0.0950,0.4910,0.8370,0.3960,0.7420,0.3460,B
0.0590,0.1466,0.2769,0.2429,0.2799,0.3019,0.2449,0.0875,0.2179,0.1839,0.2209,0.2429,0.1859,0.1304,0.0964,0.1334,0.1554,0.0984,-0.0340,0.0030,0.0250,-0.0320,0.0370,0.0590,0.0020,0.0220,-0.0350,-0.0570,B
0.3829,0.9417,1.6175,1.9386,2.0535,2.7135,2.5396,0.5588,1.2347,1.5557,1.6707,2.3307,2.1567,0.6758,0.9968,1.1118,1.7718,1.5978,0.3210,0.4360,1.0960,0.9220,0.1150,0.7750,0.6010,0.6600,0.4860,-0.1740,B
0.5317,1.2488,2.1615,2.4755,2.6455,2.8085,2.9075,0.7171,1.6298,1.9438,2.1138,2.2768,2.3758,0.9128,1.2268,1.3968,1.5598,1.6588,0.3140,0.4840,0.6470,0.7460,0.1700,0.3330,0.4320,0.1630,0.2620,0.0990,B
0.2334,0.6416,1.2008,1.2988,1.3718,1.4678,1.3888,0.4082,0.9674,1.0654,1.1384,1.2344,1.1554,0.5592,0.6572,0.7302,0.8262,0.7472,0.0980,0.1710,0.2670,0.1880,0.0730,0.1690,0.0900,0.0960,0.0170,-0.0790,B
0.1802,0.4807,0.8206,0.9806,1.2466,1.6236,1.9756,0.3006,0.6404,0.8004,1.0664,1.4434,1.7954,0.3398,0.4998,0.7658,1.1428,1.4948,0.1600,0.4260,0.8030,1.1550,0.2660,0.6430,0.9950,0.3770,0.7290,0.3520,B
0.3024,0.7563,1.3816,1.6046,1.8616,2.1616,2.3616,0.4539,1.0792,1.3022,1.5592,1.8592,2.0592,0.6253,0.8483,1.1053,1.4053,1.6053,0.2230,0.4800,0.7800,0.9800,0.2570,0.5570,0.7570,0.3000,0.5000,0.2000,B
0.0741,0.1957,-0.1423,-0.1593,-0.1873,0.7747,1.1087,0.1217,-0.2163,-0.2333,-0.2613,0.7007,1.0347,-0.3380,-0.3550,-0.3830,0.5790,0.9130,-0.0170,-0.0450,0.9170,1.2510,-0.0280,0.9340,1.2680,0.9620,1.2960,0.3340,B
0.3259,0.8559,1.5588,1.7898,1.9908,2.0298,2.2298,0.5301,1.2329,1.4639,1.6649,1.7039,1.9039,0.7029,0.9339,1.1349,1.1739,1.3739,0.2310,0.4320,0.4710,0.6710,0.2010,0.2400,0.4400,0.0390,0.2390,0.2000,B
0.0025,-0.0419,-0.7399,-0.7879,-0.7259,0.4571,1.0091,-0.0444,-0.7423,-0.7903,-0.7283,0.4547,1.0067,-0.6980,-0.7460,-0.6840,0.4990,1.0510,-0.0480,0.0140,1.1970,1.7490,0.0620,1.2450,1.7970,1.1830,1.7350,0.5520,B
0.2046,0.5570,1.0234,1.1944,1.4294,1.7934,1.9894,0.3524,0.8187,0.9897,1.2247,1.5887,1.7847,0.4663,0.6373,0.8723,1.2363,1.4323,0.1710,0.4060,0.7700,0.9660,0.2350,0.5990,0.7950,0.3640,0.5600,0.1960,B
0.0329,0.0824,0.2028,0.2268,0.4398,0.7018,1.0658,0.0494,0.1699,0.1939,0.4069,0.6689,1.0329,0.1204,0.1444,0.3574,0.6194,0.9834,0.0240,0.2370,0.4990,0.8630,0.2130,0.4750,0.8390,0.2620,0.6260,0.3640,B
0.0804,0.2661,0.4011,0.5581,0.8161,1.2191,1.5551,0.1857,0.3207,0.4777,0.7357,1.1387,1.4747,0.1350,0.2920,0.5500,0.9530,1.2890,0.1570,0.4150,0.8180,1.1540,0.2580,0.6610,0.9970,0.4030,0.7390,0.3360,B
0.1483,0.4270,0.7519,0.8299,0.9589,1.3079,1.5149,0.2787,0.6036,0.6816,0.8106,1.1596,1.3666,0.3249,0.4029,0.5319,0.8809,1.0879,0.0780,0.2070,0.5560,0.7630,0.1290,0.4780,0.6850,0.3490,0.5560,0.2070,B
0.3641,0.9111,1.5727,1.7647,1.8417,1.8657,1.8497,0.5470,1.2086,1.4006,1.4776,1.5016,1.4856,0.6616,0.8536,0.9306,0.9546,0.9386,0.1920,0.2690,0.2930,0.2770,0.0770,0.1010,0.0850,0.0240,0.0080,-0.0160,B
0.1894,0.5288,1.0097,1.1937,1.4337,1.6357,1.8687,0.3394,0.8203,1.0043,1.2443,1.4463,1.6793,0.4808,0.6648,0.9048,1.1068,1.3398,0.1840,0.4240,0.6260,0.8590,0.2400,0.4420,0.6750,0.2020,0.4350,0.2330,B
0.4049,0.9691,1.4089,1.5559,1.6649,2.3709,2.5469,0.5642,1.0039,1.1509,1.2599,1.9659,2.1419,0.4397,0.5867,0.6957,1.4017,1.5777,0.1470,0.2560,0.9620,1.1380,0.1090,0.8150,0.9910,0.7060,0.8820,0.1760,B
-0.0005,-0.0373,-0.0363,-0.1053,-0.1143,0.0497,0.2527,-0.0368,-0.0358,-0.1048,-0.1138,0.0502,0.2532,0.0010,-0.0680,-0.0770,0.0870,0.2900,-0.0690,-0.0780,0.0860,0.2890,-0.0090,0.1550,0.3580,0.1640,0.3670,0.2030,B
0.5608,1.3051,2.3441,2.6651,2.8461,3.0841,3.2701,0.7443,1.7833,2.1043,2.2853,2.5233,2.7093,1.0390,1.3600,1.5410,1.7790,1.9650,0.3210,0.5020,0.7400,0.9260,0.1810,0.4190,0.6050,0.2380,0.4240,0.1860,B
-0.0576,-0.1644,-0.3332,-0.3532,-0.3182,-0.2812,-0.2332,-0.1067,-0.2756,-0.2956,-0.2606,-0.2236,-0.1756,-0.1688,-0.1888,-0.1538,-0.1168,-0.0688,-0.0200,0.0150,0.0520,0.1000,0.0350,0.0720,0.1200,0.0370,0.0850,0.0480,B
